datet,grid,solar,tariff
2015-05-04 03:45:00,0.354,0.0,0.31728
2015-05-04 04:00:00,0.41,0.0,0.31728
2015-05-04 04:15:00,0.351,0.0,0.31728
2015-05-04 04:30:00,0.284,0.001,0.31728
2015-05-04 04:45:00,0.354,0.0,0.31728
2015-05-04 05:00:00,0.372,0.0,0.31728
2015-05-04 05:15:00,0.307,0.001,0.31728
2015-05-04 05:30:00,0.297,0.0,0.31728
2015-05-04 05:45:00,0.38,0.0,0.31728
2015-05-04 06:00:00,0.411,0.0,0.31728
2015-05-04 06:15:00,0.332,0.0,0.31728
2015-05-04 06:30:00,0.286,0.001,0.31728
2015-05-04 06:45:00,0.376,0.0,0.31728
2015-05-04 07:00:00,0.365,0.0,0.31728
2015-05-04 07:15:00,0.287,0.001,0.31728
2015-05-04 07:30:00,0.344,0.0,0.31728
2015-05-04 07:45:00,0.377,0.0,0.31728
2015-05-04 08:00:00,0.361,0.0,0.31728
2015-05-04 08:15:00,0.265,-0.001,0.31728
2015-05-04 08:30:00,0.156,0.028,0.31728
2015-05-04 08:45:00,0.098,0.085,0.31728
2015-05-04 09:00:00,0.306,0.154,0.31728
2015-05-04 09:15:00,0.323,0.18,0.31728
2015-05-04 09:30:00,0.562,0.225,0.31728
2015-05-04 09:45:00,0.081,0.282,0.31728
2015-05-04 10:00:00,-0.029,0.372,0.31728
2015-05-04 10:15:00,-0.153,0.426,0.31728
2015-05-04 10:30:00,-0.158,0.418,0.31728
2015-05-04 10:45:00,-0.15,0.48,0.31728
2015-05-04 11:00:00,-0.335,0.662,0.31728
2015-05-04 11:15:00,-0.447,0.79,0.31728
2015-05-04 11:30:00,-0.264,0.567,0.31728
2015-05-04 11:45:00,-0.431,0.614,0.31728
2015-05-04 12:00:00,-0.434,0.634,0.31728
2015-05-04 12:15:00,-0.576,0.736,0.31728
2015-05-04 12:30:00,-0.723,0.982,0.31728
2015-05-04 12:45:00,-0.675,0.928,0.31728
2015-05-04 13:00:00,-1.108,1.348,0.31728
2015-05-04 13:15:00,-1.296,1.575,0.31728
2015-05-04 13:30:00,-1.088,1.326,0.31728
2015-05-04 13:45:00,-1.193,1.419,0.31728
2015-05-04 14:00:00,-1.797,1.947,0.31728
2015-05-04 14:15:00,-1.961,2.159,0.31728
2015-05-04 14:30:00,-0.955,1.171,0.31728
2015-05-04 14:45:00,-0.717,1.009,0.31728
2015-05-04 15:00:00,-0.547,0.787,0.31728
2015-05-04 15:15:00,-0.776,1.092,0.31728
2015-05-04 15:30:00,-0.676,0.836,0.31728
2015-05-04 15:45:00,-0.3,0.779,0.31728
2015-05-04 16:00:00,-0.616,0.837,0.31728
2015-05-04 16:15:00,-0.588,0.875,0.31728
2015-05-04 16:30:00,-0.511,0.757,0.31728
2015-05-04 16:45:00,-0.829,1.108,0.31728
2015-05-04 17:00:00,-0.748,0.925,0.31728
2015-05-04 17:15:00,-0.497,0.694,0.31728
2015-05-04 17:30:00,-0.387,0.557,0.31728
2015-05-04 17:45:00,-0.314,0.545,0.31728
2015-05-04 18:00:00,-0.285,0.569,0.31728
2015-05-04 18:15:00,-0.384,0.629,0.31728
2015-05-04 18:30:00,-0.263,0.506,0.31728
2015-05-04 18:45:00,-0.18,0.443,0.31728
2015-05-04 19:00:00,-0.171,0.404,0.31728
2015-05-04 19:15:00,-0.012,0.304,0.31728
2015-05-04 19:30:00,0.252,0.273,0.31728
2015-05-04 19:45:00,0.096,0.301,0.31728
2015-05-04 20:00:00,-0.141,0.398,0.31728
2015-05-04 20:15:00,0.017,0.241,0.31728
2015-05-04 20:30:00,0.245,0.125,0.31728
2015-05-04 20:45:00,0.422,0.074,0.31728
2015-05-04 21:00:00,0.541,0.024,0.31728
2015-05-04 21:15:00,0.609,-0.007,0.31728
2015-05-04 21:30:00,0.523,-0.014,0.31728
2015-05-04 21:45:00,0.615,-0.004,0.31728
2015-05-04 22:00:00,0.514,0.002,0.31728
2015-05-04 22:15:00,0.697,0.001,0.31728
2015-05-04 22:30:00,0.404,0.0,0.31728
2015-05-04 22:45:00,0.348,0.0,0.31728
2015-05-04 23:00:00,0.318,0.001,0.31728
2015-05-04 23:15:00,0.334,0.0,0.31728
2015-05-04 23:30:00,0.338,0.0,0.31728
2015-05-04 23:45:00,0.387,0.0,0.31728
2015-05-05 00:00:00,0.692,0.001,0.31728
2015-05-05 00:15:00,0.606,0.002,0.31728
2015-05-05 00:30:00,0.447,0.001,0.31728
2015-05-05 00:45:00,0.492,0.0,0.31728
2015-05-05 01:00:00,0.51,0.001,0.31728
2015-05-05 01:15:00,0.359,0.0,0.31728
2015-05-05 01:30:00,0.373,0.0,0.31728
2015-05-05 01:45:00,0.32,0.0,0.31728
2015-05-05 02:00:00,0.334,0.0,0.31728
2015-05-05 02:15:00,0.386,0.0,0.31728
2015-05-05 02:30:00,0.38,0.0,0.31728
2015-05-05 02:45:00,0.313,0.001,0.31728
2015-05-05 03:00:00,0.328,0.0,0.31728
2015-05-05 03:15:00,0.374,0.0,0.31728
2015-05-05 03:30:00,0.291,0.001,0.31728
2015-05-05 03:45:00,0.322,0.0,0.31728
2015-05-05 04:00:00,0.363,0.0,0.31728
2015-05-05 04:15:00,0.362,0.0,0.31728
2015-05-05 04:30:00,0.381,0.0,0.31728
2015-05-05 04:45:00,0.281,0.001,0.31728
2015-05-05 05:00:00,0.28,0.001,0.31728
2015-05-05 05:15:00,0.322,0.0,0.31728
2015-05-05 05:30:00,0.389,0.0,0.31728
2015-05-05 05:45:00,0.359,0.0,0.31728
2015-05-05 06:00:00,0.354,0.0,0.31728
2015-05-05 06:15:00,0.32,0.0,0.31728
2015-05-05 06:30:00,0.281,0.001,0.31728
2015-05-05 06:45:00,0.301,0.0,0.31728
2015-05-05 07:00:00,0.46,0.001,0.31728
2015-05-05 07:15:00,0.363,0.0,0.31728
2015-05-05 07:30:00,0.393,0.0,0.31728
2015-05-05 07:45:00,0.334,0.0,0.31728
2015-05-05 08:00:00,0.261,0.001,0.31728
2015-05-05 08:15:00,0.221,-0.001,0.31728
2015-05-05 08:30:00,0.196,0.014,0.31728
2015-05-05 08:45:00,0.222,0.039,0.31728
2015-05-05 09:00:00,0.335,0.056,0.31728
2015-05-05 09:15:00,0.372,0.09,0.31728
2015-05-05 09:30:00,0.079,0.174,0.31728
2015-05-05 09:45:00,-0.04,0.234,0.31728
2015-05-05 10:00:00,-0.059,0.255,0.31728
2015-05-05 10:15:00,-0.011,0.24,0.31728
2015-05-05 10:30:00,0.014,0.216,0.31728
2015-05-05 10:45:00,0.035,0.226,0.31728
2015-05-05 11:00:00,-0.089,0.252,0.31728
2015-05-05 11:15:00,-0.112,0.264,0.31728
2015-05-05 11:30:00,-0.154,0.341,0.31728
2015-05-05 11:45:00,-0.178,0.398,0.31728
2015-05-05 12:00:00,-0.203,0.435,0.31728
2015-05-05 12:15:00,-0.288,0.542,0.31728
2015-05-05 12:30:00,-0.448,0.627,0.31728
2015-05-05 12:45:00,-0.553,0.703,0.31728
2015-05-05 13:00:00,-0.558,0.744,0.31728
2015-05-05 13:15:00,-0.609,0.819,0.31728
2015-05-05 13:30:00,-0.662,0.891,0.31728
2015-05-05 13:45:00,-0.708,0.975,0.31728
2015-05-05 14:00:00,-0.78,0.953,0.31728
2015-05-05 14:15:00,-0.819,0.991,0.31728
2015-05-05 14:30:00,-0.756,0.928,0.31728
2015-05-05 14:45:00,-0.771,0.975,0.31728
2015-05-05 15:00:00,-0.87,1.144,0.31728
2015-05-05 15:15:00,-1.849,2.072,0.31728
2015-05-05 15:30:00,-1.737,1.955,0.31728
2015-05-05 15:45:00,-1.5,1.644,0.31728
2015-05-05 16:00:00,-1.769,1.951,0.35608
2015-05-05 16:15:00,-1.43,1.633,0.35608
2015-05-05 16:30:00,-1.368,1.623,0.35608
2015-05-05 16:45:00,-1.572,1.811,0.35608
2015-05-05 17:00:00,-1.53,1.72,0.35608
2015-05-05 17:15:00,-1.265,1.439,0.35608
2015-05-05 17:30:00,-0.931,1.077,0.35608
2015-05-05 17:45:00,-0.933,1.174,0.35608
2015-05-05 18:00:00,-0.696,0.924,0.35608
2015-05-05 18:15:00,-0.659,0.929,0.35608
2015-05-05 18:30:00,-0.759,0.94,0.35608
2015-05-05 18:45:00,-0.836,1.025,0.35608
2015-05-05 19:00:00,-0.242,0.394,0.35608
2015-05-05 19:15:00,-0.23,0.426,0.35608
2015-05-05 19:30:00,0.0,0.279,0.35608
2015-05-05 19:45:00,0.038,0.197,0.35608
2015-05-05 20:00:00,-0.148,0.338,0.35608
2015-05-05 20:15:00,-0.175,0.369,0.35608
2015-05-05 20:30:00,-0.086,0.239,0.35608
2015-05-05 20:45:00,0.109,0.106,0.35608
2015-05-05 21:00:00,0.213,0.053,0.31728
2015-05-05 21:15:00,0.608,0.005,0.31728
2015-05-05 21:30:00,0.6,-0.016,0.31728
2015-05-05 21:45:00,0.586,-0.006,0.31728
2015-05-05 22:00:00,0.609,0.0,0.31728
2015-05-05 22:15:00,0.55,0.0,0.31728
2015-05-05 22:30:00,0.474,0.0,0.31728
2015-05-05 22:45:00,0.45,0.001,0.31728
2015-05-05 23:00:00,0.5,0.0,0.31728
2015-05-05 23:15:00,0.583,0.0,0.31728
2015-05-05 23:30:00,0.724,0.0,0.31728
2015-05-05 23:45:00,0.481,0.0,0.31728
2015-05-06 00:00:00,0.549,0.001,0.31728
2015-05-06 00:15:00,0.656,0.002,0.31728
2015-05-06 00:30:00,0.568,0.002,0.31728
2015-05-06 00:45:00,0.354,0.001,0.31728
2015-05-06 01:00:00,0.3,0.0,0.31728
2015-05-06 01:15:00,0.353,0.0,0.31728
2015-05-06 01:30:00,0.378,0.0,0.31728
2015-05-06 01:45:00,0.329,0.0,0.31728
2015-05-06 02:00:00,0.267,0.001,0.31728
2015-05-06 02:15:00,0.299,0.001,0.31728
2015-05-06 02:30:00,0.289,0.0,0.31728
2015-05-06 02:45:00,0.342,0.0,0.31728
2015-05-06 03:00:00,0.34,0.0,0.31728
2015-05-06 03:15:00,0.365,0.0,0.31728
2015-05-06 03:30:00,0.262,0.001,0.31728
2015-05-06 03:45:00,0.262,0.001,0.31728
2015-05-06 04:00:00,0.295,0.001,0.31728
2015-05-06 04:15:00,0.338,0.0,0.31728
2015-05-06 04:30:00,0.341,0.0,0.31728
2015-05-06 04:45:00,0.337,0.0,0.31728
2015-05-06 05:00:00,0.299,0.001,0.31728
2015-05-06 05:15:00,0.261,0.001,0.31728
2015-05-06 05:30:00,0.261,0.001,0.31728
2015-05-06 05:45:00,0.35,0.0,0.31728
2015-05-06 06:00:00,0.347,0.0,0.31728
2015-05-06 06:15:00,0.337,0.0,0.31728
2015-05-06 06:30:00,0.335,0.0,0.31728
2015-05-06 06:45:00,0.313,0.0,0.31728
2015-05-06 07:00:00,0.26,0.001,0.31728
2015-05-06 07:15:00,0.261,0.001,0.31728
2015-05-06 07:30:00,0.295,0.001,0.31728
2015-05-06 07:45:00,0.37,0.0,0.31728
2015-05-06 08:00:00,0.339,0.0,0.31728
2015-05-06 08:15:00,0.25,-0.002,0.31728
2015-05-06 08:30:00,0.176,0.011,0.31728
2015-05-06 08:45:00,0.137,0.029,0.31728
2015-05-06 09:00:00,0.282,0.05,0.31728
2015-05-06 09:15:00,0.301,0.083,0.31728
2015-05-06 09:30:00,0.229,0.108,0.31728
2015-05-06 09:45:00,0.14,0.133,0.31728
2015-05-06 10:00:00,0.069,0.173,0.31728
2015-05-06 10:15:00,-0.041,0.22,0.31728
2015-05-06 10:30:00,-0.14,0.292,0.31728
2015-05-06 10:45:00,-0.176,0.364,0.31728
2015-05-06 11:00:00,-0.227,0.403,0.31728
2015-05-06 11:15:00,-0.219,0.448,0.31728
2015-05-06 11:30:00,-0.273,0.538,0.31728
2015-05-06 11:45:00,-0.402,0.627,0.31728
2015-05-06 12:00:00,-0.497,0.648,0.31728
2015-05-06 12:15:00,-0.558,0.746,0.31728
2015-05-06 12:30:00,-0.764,0.916,0.31728
2015-05-06 12:45:00,-0.792,0.999,0.31728
2015-05-06 13:00:00,-0.896,1.166,0.31728
2015-05-06 13:15:00,-0.917,1.144,0.31728
2015-05-06 13:30:00,-1.111,1.308,0.31728
2015-05-06 13:45:00,-1.485,1.666,0.31728
2015-05-06 14:00:00,-1.438,1.585,0.31728
2015-05-06 14:15:00,-1.195,1.41,0.31728
2015-05-06 14:30:00,-1.649,1.87,0.31728
2015-05-06 14:45:00,-1.328,1.602,0.31728
2015-05-06 15:00:00,-1.438,1.656,0.31728
2015-05-06 15:15:00,-1.618,1.814,0.31728
2015-05-06 15:30:00,-0.974,1.122,0.31728
2015-05-06 15:45:00,-1.094,1.291,0.31728
2015-05-06 16:00:00,-0.519,0.727,0.35608
2015-05-06 16:15:00,-0.67,0.946,0.35608
2015-05-06 16:30:00,-0.728,0.955,0.35608
2015-05-06 16:45:00,-1.298,1.523,0.35608
2015-05-06 17:00:00,-1.407,1.565,0.35608
2015-05-06 17:15:00,-1.436,1.605,0.35608
2015-05-06 17:30:00,-0.934,1.124,0.35608
2015-05-06 17:45:00,-0.736,0.973,0.35608
2015-05-06 18:00:00,-0.484,0.75,0.35608
2015-05-06 18:15:00,-0.497,0.722,0.35608
2015-05-06 18:30:00,-0.25,0.458,0.35608
2015-05-06 18:45:00,-0.229,0.382,0.35608
2015-05-06 19:00:00,-0.103,0.299,0.35608
2015-05-06 19:15:00,0.047,0.156,0.35608
2015-05-06 19:30:00,0.169,0.101,0.35608
2015-05-06 19:45:00,0.128,0.108,0.35608
2015-05-06 20:00:00,0.087,0.119,0.35608
2015-05-06 20:15:00,0.086,0.105,0.35608
2015-05-06 20:30:00,0.085,0.068,0.35608
2015-05-06 20:45:00,0.178,0.013,0.35608
2015-05-06 21:00:00,0.692,0.002,0.31728
2015-05-06 21:15:00,0.463,-0.011,0.31728
2015-05-06 21:30:00,0.512,-0.016,0.31728
2015-05-06 21:45:00,0.589,-0.005,0.31728
2015-05-06 22:00:00,0.554,0.001,0.31728
2015-05-06 22:15:00,0.474,0.001,0.31728
2015-05-06 22:30:00,0.426,0.001,0.31728
2015-05-06 22:45:00,0.444,0.001,0.31728
2015-05-06 23:00:00,0.462,0.001,0.31728
2015-05-06 23:15:00,0.483,0.001,0.31728
2015-05-06 23:30:00,0.411,0.001,0.31728
2015-05-06 23:45:00,0.508,0.001,0.31728
2015-05-07 00:00:00,0.695,0.0,0.31728
2015-05-07 00:15:00,0.538,0.002,0.31728
2015-05-07 00:30:00,0.599,0.002,0.31728
2015-05-07 00:45:00,0.563,0.002,0.31728
2015-05-07 01:00:00,0.5,0.002,0.31728
2015-05-07 01:15:00,0.275,0.001,0.31728
2015-05-07 01:30:00,0.349,0.0,0.31728
2015-05-07 01:45:00,0.326,0.0,0.31728
2015-05-07 02:00:00,0.275,0.001,0.31728
2015-05-07 02:15:00,0.322,0.0,0.31728
2015-05-07 02:30:00,0.373,0.0,0.31728
2015-05-07 02:45:00,0.332,0.0,0.31728
2015-05-07 03:00:00,0.263,0.001,0.31728
2015-05-07 03:15:00,0.293,0.001,0.31728
2015-05-07 03:30:00,0.286,0.001,0.31728
2015-05-07 03:45:00,0.341,0.0,0.31728
2015-05-07 04:00:00,0.34,0.0,0.31728
2015-05-07 04:15:00,0.366,0.0,0.31728
2015-05-07 04:30:00,0.296,0.001,0.31728
2015-05-07 04:45:00,0.261,0.001,0.31728
2015-05-07 05:00:00,0.287,0.001,0.31728
2015-05-07 05:15:00,0.291,0.001,0.31728
2015-05-07 05:30:00,0.338,0.0,0.31728
2015-05-07 05:45:00,0.339,0.0,0.31728
2015-05-07 06:00:00,0.365,0.0,0.31728
2015-05-07 06:15:00,0.276,0.001,0.31728
2015-05-07 06:30:00,0.259,0.001,0.31728
2015-05-07 06:45:00,0.26,0.001,0.31728
2015-05-07 07:00:00,0.33,0.0,0.31728
2015-05-07 07:15:00,0.339,0.0,0.31728
2015-05-07 07:30:00,0.34,0.0,0.31728
2015-05-07 07:45:00,0.323,0.0,0.31728
2015-05-07 08:00:00,0.211,0.0,0.31728
2015-05-07 08:15:00,0.139,0.024,0.31728
2015-05-07 08:30:00,0.095,0.068,0.31728
2015-05-07 08:45:00,0.12,0.109,0.31728
2015-05-07 09:00:00,0.339,0.14,0.31728
2015-05-07 09:15:00,0.132,0.195,0.31728
2015-05-07 09:30:00,0.063,0.277,0.31728
2015-05-07 09:45:00,-0.093,0.319,0.31728
2015-05-07 10:00:00,-0.26,0.415,0.31728
2015-05-07 10:15:00,-0.109,0.264,0.31728
2015-05-07 10:30:00,0.034,0.169,0.31728
2015-05-07 10:45:00,0.078,0.151,0.31728
2015-05-07 11:00:00,0.016,0.214,0.31728
2015-05-07 11:15:00,-0.033,0.293,0.31728
2015-05-07 11:30:00,-0.306,0.461,0.31728
2015-05-07 11:45:00,-0.458,0.609,0.31728
2015-05-07 12:00:00,-0.491,0.676,0.31728
2015-05-07 12:15:00,-0.384,0.583,0.31728
2015-05-07 12:30:00,-0.429,0.658,0.31728
2015-05-07 12:45:00,-0.275,0.538,0.31728
2015-05-07 13:00:00,-0.687,0.873,0.31728
2015-05-07 13:15:00,-1.579,1.729,0.31728
2015-05-07 13:30:00,-1.32,1.51,0.31728
2015-05-07 13:45:00,-0.914,1.078,0.31728
2015-05-07 14:00:00,-0.541,0.776,0.31728
2015-05-07 14:15:00,-0.867,1.127,0.31728
2015-05-07 14:30:00,-0.8,1.017,0.31728
2015-05-07 14:45:00,-1.023,1.215,0.31728
2015-05-07 15:00:00,-0.513,0.663,0.31728
2015-05-07 15:15:00,-0.617,0.804,0.31728
2015-05-07 15:30:00,-0.723,0.936,0.31728
2015-05-07 15:45:00,-0.664,0.891,0.31728
2015-05-07 16:00:00,-0.697,0.967,0.35608
2015-05-07 16:15:00,-0.724,0.902,0.35608
2015-05-07 16:30:00,-0.51,0.703,0.35608
2015-05-07 16:45:00,-0.576,0.727,0.35608
2015-05-07 17:00:00,-0.368,0.553,0.35608
2015-05-07 17:15:00,-0.223,0.478,0.35608
2015-05-07 17:30:00,-0.378,0.608,0.35608
2015-05-07 17:45:00,-0.645,0.901,0.35608
2015-05-07 18:00:00,-0.693,0.844,0.35608
2015-05-07 18:15:00,-0.551,0.717,0.35608
2015-05-07 18:30:00,-0.335,0.511,0.35608
2015-05-07 18:45:00,-0.611,0.819,0.35608
2015-05-07 19:00:00,-0.594,0.861,0.35608
2015-05-07 19:15:00,-0.493,0.721,0.35608
2015-05-07 19:30:00,-0.533,0.716,0.35608
2015-05-07 19:45:00,-0.429,0.617,0.35608
2015-05-07 20:00:00,-0.307,0.459,0.35608
2015-05-07 20:15:00,0.006,0.2,0.35608
2015-05-07 20:30:00,0.132,0.098,0.35608
2015-05-07 20:45:00,0.172,0.058,0.35608
2015-05-07 21:00:00,0.281,0.013,0.31728
2015-05-07 21:15:00,0.483,-0.005,0.31728
2015-05-07 21:30:00,0.532,-0.015,0.31728
2015-05-07 21:45:00,0.516,-0.007,0.31728
2015-05-07 22:00:00,0.516,0.001,0.31728
2015-05-07 22:15:00,0.413,0.001,0.31728
2015-05-07 22:30:00,0.469,0.001,0.31728
2015-05-07 22:45:00,0.49,0.001,0.31728
2015-05-07 23:00:00,0.488,0.001,0.31728
2015-05-07 23:15:00,0.428,0.0,0.31728
2015-05-07 23:30:00,0.578,0.0,0.31728
2015-05-07 23:45:00,0.862,0.0,0.31728
2015-05-08 00:00:00,0.906,0.0,0.31728
2015-05-08 00:15:00,0.606,0.002,0.31728
2015-05-08 00:30:00,1.157,0.002,0.31728
2015-05-08 00:45:00,0.651,0.002,0.31728
2015-05-08 01:00:00,0.431,0.0,0.31728
2015-05-08 01:15:00,0.383,0.0,0.31728
2015-05-08 01:30:00,0.384,0.0,0.31728
2015-05-08 01:45:00,0.412,0.0,0.31728
2015-05-08 02:00:00,0.375,0.0,0.31728
2015-05-08 02:15:00,0.374,0.0,0.31728
2015-05-08 02:30:00,0.372,0.0,0.31728
2015-05-08 02:45:00,0.378,0.0,0.31728
2015-05-08 03:00:00,0.398,0.0,0.31728
2015-05-08 03:15:00,0.37,0.0,0.31728
2015-05-08 03:30:00,0.368,0.0,0.31728
2015-05-08 03:45:00,0.367,0.0,0.31728
2015-05-08 04:00:00,0.388,0.0,0.31728
2015-05-08 04:15:00,0.376,0.0,0.31728
2015-05-08 04:30:00,0.37,0.0,0.31728
2015-05-08 04:45:00,0.37,0.0,0.31728
2015-05-08 05:00:00,0.369,0.0,0.31728
2015-05-08 05:15:00,0.366,0.0,0.31728
2015-05-08 05:30:00,0.393,0.0,0.31728
2015-05-08 05:45:00,0.365,0.0,0.31728
2015-05-08 06:00:00,0.369,0.0,0.31728
2015-05-08 06:15:00,0.37,0.0,0.31728
2015-05-08 06:30:00,0.37,0.0,0.31728
2015-05-08 06:45:00,0.397,0.0,0.31728
2015-05-08 07:00:00,0.366,0.0,0.31728
2015-05-08 07:15:00,0.364,0.0,0.31728
2015-05-08 07:30:00,0.363,0.0,0.31728
2015-05-08 07:45:00,0.383,0.0,0.31728
2015-05-08 08:00:00,0.593,0.0,0.31728
2015-05-08 08:15:00,0.438,-0.001,0.31728
2015-05-08 08:30:00,0.246,-0.007,0.31728
2015-05-08 08:45:00,0.282,-0.014,0.31728
2015-05-08 09:00:00,0.471,-0.004,0.31728
2015-05-08 09:15:00,0.452,0.024,0.31728
2015-05-08 09:30:00,0.152,0.12,0.31728
2015-05-08 09:45:00,0.159,0.139,0.31728
2015-05-08 10:00:00,0.146,0.141,0.31728
2015-05-08 10:15:00,-0.187,0.444,0.31728
2015-05-08 10:30:00,-0.068,0.325,0.31728
2015-05-08 10:45:00,0.205,0.053,0.31728
2015-05-08 11:00:00,-0.074,0.331,0.31728
2015-05-08 11:15:00,-0.517,0.783,0.31728
2015-05-08 11:30:00,-0.164,0.423,0.31728
2015-05-08 11:45:00,-0.283,0.541,0.31728
2015-05-08 12:00:00,-0.527,0.812,0.31728
2015-05-08 12:15:00,-0.586,0.848,0.31728
2015-05-08 12:30:00,-0.231,0.49,0.31728
2015-05-08 12:45:00,-0.512,0.77,0.31728
2015-05-08 13:00:00,-0.973,1.26,0.31728
2015-05-08 13:15:00,-1.405,1.655,0.31728
2015-05-08 13:30:00,-1.142,1.392,0.31728
2015-05-08 13:45:00,-1.229,1.511,0.31728
2015-05-08 14:00:00,-0.935,1.197,0.31728
2015-05-08 14:15:00,-0.273,0.531,0.31728
2015-05-08 14:30:00,-0.377,0.672,0.31728
2015-05-08 14:45:00,-0.318,0.576,0.31728
2015-05-08 15:00:00,-0.161,0.416,0.31728
2015-05-08 15:15:00,-0.301,0.584,0.31728
2015-05-08 15:30:00,-0.365,0.62,0.31728
2015-05-08 15:45:00,-0.451,0.702,0.31728
2015-05-08 16:00:00,-0.541,0.801,0.35608
2015-05-08 16:15:00,-1.024,1.309,0.35608
2015-05-08 16:30:00,-0.475,0.73,0.35608
2015-05-08 16:45:00,-0.107,0.363,0.35608
2015-05-08 17:00:00,0.139,0.366,0.35608
2015-05-08 17:15:00,0.227,0.288,0.35608
2015-05-08 17:30:00,-0.059,0.252,0.35608
2015-05-08 17:45:00,0.058,0.233,0.35608
2015-05-08 18:00:00,0.092,0.168,0.35608
2015-05-08 18:15:00,0.053,0.212,0.35608
2015-05-08 18:30:00,0.12,0.202,0.35608
2015-05-08 18:45:00,0.053,0.209,0.35608
2015-05-08 19:00:00,0.031,0.237,0.35608
2015-05-08 19:15:00,0.146,0.15,0.35608
2015-05-08 19:30:00,0.165,0.096,0.35608
2015-05-08 19:45:00,0.131,0.128,0.35608
2015-05-08 20:00:00,0.423,0.159,0.35608
2015-05-08 20:15:00,0.164,0.148,0.35608
2015-05-08 20:30:00,0.145,0.113,0.35608
2015-05-08 20:45:00,0.277,0.06,0.35608
2015-05-08 21:00:00,0.297,0.028,0.31728
2015-05-08 21:15:00,0.271,-0.005,0.31728
2015-05-08 21:30:00,0.328,-0.016,0.31728
2015-05-08 21:45:00,0.371,-0.007,0.31728
2015-05-08 22:00:00,0.393,0.0,0.31728
2015-05-08 22:15:00,0.362,0.0,0.31728
2015-05-08 22:30:00,0.363,0.0,0.31728
2015-05-08 22:45:00,0.517,0.0,0.31728
2015-05-08 23:00:00,0.671,0.001,0.31728
2015-05-08 23:15:00,0.45,0.001,0.31728
2015-05-08 23:30:00,0.484,0.001,0.31728
2015-05-08 23:45:00,0.666,0.0,0.31728
2015-05-09 00:00:00,0.451,0.0,0.31728
2015-05-09 00:15:00,0.459,0.001,0.31728
2015-05-09 00:30:00,0.567,0.001,0.31728
2015-05-09 00:45:00,0.514,0.001,0.31728
2015-05-09 01:00:00,0.392,0.0,0.31728
2015-05-09 01:15:00,0.373,0.0,0.31728
2015-05-09 01:30:00,0.371,0.0,0.31728
2015-05-09 01:45:00,0.401,0.001,0.31728
2015-05-09 02:00:00,0.363,0.001,0.31728
2015-05-09 02:15:00,0.358,0.001,0.31728
2015-05-09 02:30:00,0.352,0.001,0.31728
2015-05-09 02:45:00,0.352,0.001,0.31728
2015-05-09 03:00:00,0.265,0.001,0.31728
2015-05-09 03:15:00,0.312,0.001,0.31728
2015-05-09 03:30:00,0.338,0.001,0.31728
2015-05-09 03:45:00,0.339,0.001,0.31728
2015-05-09 04:00:00,0.371,0.001,0.31728
2015-05-09 04:15:00,0.336,0.001,0.31728
2015-05-09 04:30:00,0.335,0.001,0.31728
2015-05-09 04:45:00,0.333,0.001,0.31728
2015-05-09 05:00:00,0.359,0.001,0.31728
2015-05-09 05:15:00,0.356,0.001,0.31728
2015-05-09 05:30:00,0.327,0.001,0.31728
2015-05-09 05:45:00,0.259,0.001,0.31728
2015-05-09 06:00:00,0.288,0.001,0.31728
2015-05-09 06:15:00,0.367,0.001,0.31728
2015-05-09 06:30:00,0.337,0.001,0.31728
2015-05-09 06:45:00,0.332,0.001,0.31728
2015-05-09 07:00:00,0.329,0.001,0.31728
2015-05-09 07:15:00,0.272,0.001,0.31728
2015-05-09 07:30:00,0.281,0.001,0.31728
2015-05-09 07:45:00,0.319,0.001,0.31728
2015-05-09 08:00:00,0.336,0.001,0.31728
2015-05-09 08:15:00,0.234,-0.002,0.31728
2015-05-09 08:30:00,0.237,0.013,0.31728
2015-05-09 08:45:00,0.116,0.051,0.31728
2015-05-09 09:00:00,0.037,0.114,0.31728
2015-05-09 09:15:00,-0.006,0.19,0.31728
2015-05-09 09:30:00,-0.03,0.255,0.31728
2015-05-09 09:45:00,-0.031,0.288,0.31728
2015-05-09 10:00:00,-0.074,0.294,0.31728
2015-05-09 10:15:00,-0.252,0.414,0.31728
2015-05-09 10:30:00,-0.41,0.557,0.31728
2015-05-09 10:45:00,-0.404,0.609,0.31728
2015-05-09 11:00:00,-0.433,0.654,0.31728
2015-05-09 11:15:00,-0.388,0.613,0.31728
2015-05-09 11:30:00,-0.92,1.166,0.31728
2015-05-09 11:45:00,-0.355,0.55,0.31728
2015-05-09 12:00:00,-0.42,0.568,0.31728
2015-05-09 12:15:00,-0.647,0.842,0.31728
2015-05-09 12:30:00,-0.597,0.824,0.31728
2015-05-09 12:45:00,-0.57,0.801,0.31728
2015-05-09 13:00:00,-0.472,0.697,0.31728
2015-05-09 13:15:00,-0.515,0.928,0.31728
2015-05-09 13:30:00,-0.522,0.993,0.31728
2015-05-09 13:45:00,-1.237,1.491,0.31728
2015-05-09 14:00:00,-0.605,1.083,0.31728
2015-05-09 14:15:00,-0.508,1.141,0.31728
2015-05-09 14:30:00,-0.653,1.08,0.31728
2015-05-09 14:45:00,-1.393,1.553,0.31728
2015-05-09 15:00:00,-1.96,2.104,0.31728
2015-05-09 15:15:00,-1.449,1.94,0.31728
2015-05-09 15:30:00,-1.702,2.042,0.31728
2015-05-09 15:45:00,-1.515,2.004,0.31728
